phone_number,number_type,call_time,hour_bucket,first_contact_type,has_prior_history,has_repeat_contact,repeat_gap,in_contacts,is_num_in_msg,inner_num_differs,msg_number_official_match,sms_to_call,sms_to_call_gap,is_url_in_msg,is_reliable_url,has_appinstall_link,is_carrier_altered,number_cluster,using_duration,unique_callees,is_global,is_sequential_callers,structural_phishing_score,is_sms_initiated_unreg,cold_contact,repeat_pressure_intensity,is_phishing,incident_type
15446200,특번,2026-06-10 15:43:00,15.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16613000,특번,2026-07-19 20:48:00,20.0,0,0,0,,0,0,,,0,,0,,,,,,,0,1,0.0,1,1,0.0,0,normal
03180751228,기타,2026-06-03 12:34:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15660123,특번,2026-09-26 01:49:00,1.0,0,0,1,3.98,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.2008032128514056,0,normal
01006615376,010,2026-09-26 15:49:00,15.0,1,1,1,2.59,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.2785515320334262,0,normal
01053453033,010,2026-11-17 19:55:00,19.0,1,1,1,16.03,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.05871990604815032,0,normal
15888585,특번,2026-04-17 18:47:00,18.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01014077448,010,2026-03-03 09:22:00,9.0,1,1,1,0.5,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.6666666666666666,0,normal
01005592273,010,2026-11-11 23:22:00,23.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
18290819,특번,2026-05-27 06:35:00,6.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
16446000,특번,2026-11-21 18:34:00,18.0,0,0,0,,0,0,,,1,140.69,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15888585,특번,2026-03-12 12:52:00,12.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01084064984,010,2026-08-04 03:41:00,3.0,1,1,1,1.14,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.4672897196261683,0,normal
15221155,특번,2026-11-30 15:00:00,15.0,1,0,1,5.3,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.15873015873015872,0,normal
01029661596,010,2026-12-21 13:36:00,13.0,0,1,1,27.78,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.03474635163307853,0,normal
15443030,특번,2026-04-04 15:59:00,15.0,0,0,1,8.65,0,1,0.0,1.0,1,48.86,0,,,,,,,0,0,1.0,1,1,0.10362694300518134,0,normal
01075466248,010,2026-04-17 05:00:00,5.0,0,1,1,1394.41,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,0,0.0007166352541546928,0,normal
15777011,특번,2026-06-15 07:53:00,7.0,0,0,0,,0,0,,,0,,0,,,,,,,0,1,0.0,1,1,0.0,0,normal
01031881951,010,2026-10-19 14:50:00,14.0,0,1,0,,1,1,0.0,1.0,1,9.63,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
0220269955,02(서울 유선),2026-01-01 22:38:00,22.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15993333,특번,2026-04-16 08:20:00,8.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15443030,특번,2026-06-26 20:59:00,20.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
0701719690,070(인터넷전화),2026-09-30 20:48:00,20.0,1,0,1,47.14,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.02077274615704196,0,normal
01065119204,010,2026-09-20 11:26:00,11.0,0,1,0,,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0,0,normal
15443000,특번,2026-04-02 10:18:00,10.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15883500,특번,2026-10-27 17:35:00,17.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01061698198,010,2026-10-20 10:39:00,10.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01044598453,010,2026-04-28 12:55:00,12.0,1,1,1,0.73,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.5780346820809249,0,normal
01067982088,010,2026-12-02 03:24:00,3.0,1,1,1,525.8,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.001898253606681853,0,normal
03180219341,기타,2026-04-20 11:48:00,11.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16008172,특번,2026-03-03 12:12:00,12.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881515,특번,2026-12-31 01:50:00,1.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01052062990,010,2026-05-08 23:43:00,23.0,1,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
15881111,특번,2026-02-06 15:12:00,15.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
07022048,070(인터넷전화),2026-11-16 08:41:00,8.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15991900,특번,2026-10-08 06:54:00,6.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
0423317505,기타,2026-04-24 14:48:00,14.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01025789563,010,2026-05-16 13:24:00,13.0,1,1,1,659.3,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0015144631228229594,0,normal
01021287707,010,2026-08-12 23:41:00,23.0,1,1,1,0.39,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.7194244604316546,0,normal
01072159698,010,2026-03-11 02:37:00,2.0,1,1,1,37.54,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.02594706798131811,0,normal
0022122339918,00X(국제),2026-05-11 00:27:00,0.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,1,0,2.0,1,1,0.0,0,normal
15885000,특번,2026-06-06 00:03:00,0.0,0,0,0,,0,1,1.0,1.0,1,1.47,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
0624160113,기타,2026-08-21 18:51:00,18.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
01016246114,010,2026-07-12 13:41:00,13.0,0,1,0,,1,0,,,0,,1,1.0,1.0,,,,,0,0,2.0,0,0,0.0,0,normal
01083590228,010,2026-04-13 23:46:00,23.0,0,1,1,121.09,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.008190679007289705,0,normal
16000400,특번,2026-07-10 06:23:00,6.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01080786369,010,2026-04-08 02:47:00,2.0,0,1,1,1.19,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.4566210045662101,0,normal
15660123,특번,2026-03-13 23:19:00,23.0,0,0,1,0.17,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.8547008547008548,0,normal
0025119662848,00X(국제),2026-08-03 19:27:00,19.0,0,0,0,,0,0,,,0,,0,,,,,,,1,0,0.0,1,1,0.0,0,normal
01021487845,010,2026-04-02 16:32:00,16.0,0,1,1,41.84,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.023342670401493928,0,normal
15998888,특번,2026-05-25 12:55:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01087154997,010,2026-05-16 13:04:00,13.0,1,1,1,1.33,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.4291845493562232,0,normal
15888377,특번,2026-03-23 18:59:00,18.0,0,0,0,,0,1,0.0,1.0,1,181.26,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15991900,특번,2026-03-22 16:55:00,16.0,0,0,0,,0,1,0.0,1.0,1,0.54,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
070529268,070(인터넷전화),2026-06-27 09:27:00,9.0,0,0,0,,0,1,0.0,1.0,1,213.57,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15446399,특번,2026-11-19 17:22:00,17.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
01012590181,010,2026-02-19 05:11:00,5.0,1,1,1,20.01,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.047596382674916705,0,normal
01095538705,010,2026-06-02 05:37:00,5.0,0,1,1,295.89,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.0033682508673245986,0,normal
15883500,특번,2026-11-27 09:25:00,9.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01000565973,010,2026-09-12 14:01:00,14.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16004000,특번,2026-08-07 12:28:00,12.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15664295,특번,2026-03-31 01:54:00,1.0,0,0,0,,0,0,,,1,45.0,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15887270,특번,2026-11-28 00:33:00,0.0,0,0,1,39.46,0,1,0.0,1.0,1,6.55,0,,,,,,,0,0,1.0,1,1,0.024715768660405337,0,normal
16617654,특번,2026-11-26 03:10:00,3.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
18925030,특번,2026-12-04 01:51:00,1.0,1,0,1,13.47,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0691085003455425,0,normal
15448000,특번,2026-02-11 01:38:00,1.0,1,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,1,0.0,0,normal
03180751228,기타,2026-10-23 05:49:00,5.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01036509857,010,2026-08-25 19:57:00,19.0,0,1,1,10.76,1,1,1.0,1.0,1,92.94,1,1.0,0.0,,,,,0,0,3.0,0,0,0.08503401360544217,0,normal
01023061925,010,2026-09-23 11:55:00,11.0,0,0,1,8558.18,0,1,1.0,0.0,1,3986.85,1,0.0,1.0,,,,,0,1,5.0,1,1,0.00011683362191237945,1,institution
15882588,특번,2026-05-13 06:27:00,6.0,0,0,0,,0,1,0.0,0.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
023370415,02(서울 유선),2026-12-25 06:37:00,6.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15881900,특번,2026-12-02 02:27:00,2.0,0,0,0,,0,0,,,1,37.99,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-04-07 11:39:00,11.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15661277,특번,2026-03-14 00:59:00,0.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15884477,특번,2026-05-25 14:17:00,14.0,0,0,1,19.36,0,1,0.0,1.0,1,11.49,1,1.0,0.0,,,,,0,0,2.0,1,1,0.049115913555992145,0,normal
01033895874,010,2026-10-22 12:40:00,12.0,0,0,1,3.96,1,1,0.0,1.0,1,6.51,0,,,,,,,0,0,1.0,0,0,0.20161290322580647,0,normal
15888585,특번,2026-12-15 13:58:00,13.0,0,0,0,,0,0,,,1,22.04,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01085645871,010,2026-11-22 08:07:00,8.0,0,1,0,,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.0,0,normal
01075667014,010,2026-07-07 13:00:00,13.0,0,1,1,14.77,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.06341154090044389,0,normal
15443030,특번,2026-05-27 06:05:00,6.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
16008585,특번,2026-11-13 13:00:00,13.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01081944757,010,2026-10-03 02:25:00,2.0,1,1,1,241.36,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.00412609341475491,0,normal
01075295804,010,2026-11-08 22:41:00,22.0,0,1,1,11.04,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.08305647840531562,0,normal
15443002,특번,2026-09-23 04:44:00,4.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
0254901090,02(서울 유선),2026-07-16 02:59:00,2.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15993333,특번,2026-11-26 17:51:00,17.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15889999,특번,2026-09-17 10:48:00,10.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01050182962,010,2026-09-18 20:51:00,20.0,0,1,1,1.29,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.4366812227074236,0,normal
01089479759,010,2026-10-31 10:26:00,10.0,0,0,0,,0,0,,,1,247.95,1,0.0,0.0,,,,,0,0,2.0,1,1,0.0,1,acquaintance
01094991488,010,2026-06-25 20:12:00,20.0,0,1,1,40.91,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.023860653781913627,0,normal
16006200,특번,2026-05-12 06:26:00,6.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15998888,특번,2026-10-09 15:34:00,15.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01022576413,010,2026-01-07 12:14:00,12.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16004000,특번,2026-06-22 20:21:00,20.0,1,0,0,,0,1,0.0,0.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15880079,특번,2026-07-12 11:07:00,11.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
025669998,02(서울 유선),2026-09-18 08:04:00,8.0,0,0,0,,0,0,,,1,357.25,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0270957033,02(서울 유선),2026-07-21 13:57:00,13.0,0,0,1,32.71,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.029664787896766538,0,normal
15888585,특번,2026-12-19 20:50:00,20.0,0,0,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01022853855,010,2026-05-12 10:29:00,10.0,1,1,1,37.05,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.02628120893561104,0,normal
026572633,02(서울 유선),2026-06-14 06:36:00,6.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
01037194836,010,2026-01-31 15:25:00,15.0,0,1,1,0.08,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.9259259259259258,0,normal
15771000,특번,2026-04-23 04:29:00,4.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01045254044,010,2026-09-13 11:05:00,11.0,0,1,1,501.2,1,1,1.0,1.0,0,,1,1.0,0.0,,,,,0,0,3.0,0,0,0.0019912385503783356,0,normal
0220269955,02(서울 유선),2026-02-16 14:02:00,14.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.0,0,normal
15998888,특번,2026-07-28 22:35:00,22.0,0,0,1,5.46,0,0,,,1,7.87,1,1.0,0.0,,,,,0,1,1.0,1,1,0.15479876160990713,0,normal
0216796333,02(서울 유선),2026-12-12 16:54:00,16.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15881515,특번,2026-02-11 21:58:00,21.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01073180284,010,2026-03-24 20:31:00,20.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15771000,특번,2026-06-26 18:27:00,18.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16008172,특번,2026-09-14 06:30:00,6.0,0,0,0,,0,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,1,1,0.0,0,normal
15440010,특번,2026-03-04 04:43:00,4.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
070408309,070(인터넷전화),2026-07-29 01:47:00,1.0,0,0,0,,0,0,,,1,24.55,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15888801,특번,2026-10-11 10:46:00,10.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
03180219341,기타,2026-01-17 21:34:00,21.0,0,0,0,,0,0,,,1,21.68,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15664295,특번,2026-11-26 08:13:00,8.0,0,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.0,0,normal
15880079,특번,2026-09-01 19:24:00,19.0,1,0,1,10.62,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.08605851979345956,0,normal
15883388,특번,2026-11-30 20:02:00,20.0,0,0,1,2.22,0,0,,,0,,0,,,,,,,0,1,0.0,1,1,0.3105590062111801,0,normal
16617654,특번,2026-09-19 18:51:00,18.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15221000,특번,2026-01-06 06:52:00,6.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01023087182,010,2026-12-10 10:59:00,10.0,1,1,1,6.24,0,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.13812154696132597,0,normal
15221155,특번,2026-09-13 11:44:00,11.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15883500,특번,2026-06-10 22:08:00,22.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15447758,특번,2026-01-27 22:00:00,22.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15889999,특번,2026-08-07 04:25:00,4.0,0,0,1,54.94,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.01787629603146228,0,normal
15887270,특번,2026-04-25 21:53:00,21.0,0,0,0,,0,1,0.0,1.0,1,315.71,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15885000,특번,2026-11-30 11:27:00,11.0,0,0,0,,0,0,,,1,7.33,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01057187298,010,2026-01-19 22:22:00,22.0,0,1,0,,1,0,,,1,22.78,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
028090216,02(서울 유선),2026-04-03 10:15:00,10.0,1,0,0,,0,0,,,0,,1,1.0,0.0,,,,,0,1,1.0,0,1,0.0,0,normal
15999010,특번,2026-03-18 05:41:00,5.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
15440010,특번,2026-03-24 03:54:00,3.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01019343192,010,2026-01-31 16:32:00,16.0,0,1,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01023758996,010,2026-06-15 07:14:00,7.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01019247355,010,2026-07-12 11:38:00,11.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01095496970,010,2026-08-14 11:03:00,11.0,0,1,0,,1,1,1.0,1.0,0,,0,,,,,,,0,0,2.0,0,0,0.0,0,normal
18116688,특번,2026-08-11 22:07:00,22.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01018110988,010,2026-10-05 05:23:00,5.0,0,1,1,2.66,1,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,0,0.27322404371584696,0,normal
15444200,특번,2026-05-25 21:59:00,21.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
0220269955,02(서울 유선),2026-04-02 05:24:00,5.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
16449999,특번,2026-03-11 18:25:00,18.0,0,0,1,13.96,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.06684491978609625,0,normal
01014163292,010,2026-03-29 02:27:00,2.0,1,1,1,103.02,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.009613535858488752,0,normal
01041917395,010,2026-06-16 18:20:00,18.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
01045407316,010,2026-04-11 19:51:00,19.0,0,0,0,,1,1,0.0,1.0,1,424.9,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01047764329,010,2026-12-08 04:13:00,4.0,0,1,1,4.67,1,0,,,0,,0,,,,,,,0,1,0.0,0,0,0.1763668430335097,0,normal
15443000,특번,2026-05-01 13:22:00,13.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15882001,특번,2026-02-11 06:56:00,6.0,0,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
01054110922,010,2026-03-01 07:48:00,7.0,0,1,1,4.3,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.18867924528301888,0,normal
15223000,특번,2026-01-16 15:32:00,15.0,0,1,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,0,0.0,0,normal
01064085309,010,2026-06-14 08:45:00,8.0,0,0,1,10.0,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.09090909090909091,0,normal
15883651,특번,2026-10-13 00:18:00,0.0,1,0,0,,1,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,0,0.0,0,normal
01014140908,010,2026-06-16 08:51:00,8.0,1,1,1,3.78,1,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,0,0.2092050209205021,0,normal
15999010,특번,2026-01-15 16:50:00,16.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
15885050,특번,2026-11-10 16:46:00,16.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15998000,특번,2026-11-10 21:16:00,21.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
01064074909,010,2026-08-12 11:36:00,11.0,0,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
16811447,특번,2026-08-10 00:12:00,0.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
01065743748,010,2026-10-17 04:44:00,4.0,0,0,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15444200,특번,2026-04-14 23:16:00,23.0,1,0,1,24.08,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.03987240829346093,0,normal
15886565,특번,2026-05-09 06:43:00,6.0,1,0,1,7.93,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.11198208286674133,0,normal
16663060,특번,2026-09-02 03:38:00,3.0,0,0,1,6.23,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.1383125864453665,0,normal
0808221416,기타,2026-02-08 03:28:00,3.0,1,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.0,0,normal
15990011,특번,2026-10-04 03:38:00,3.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15443000,특번,2026-09-15 06:50:00,6.0,1,1,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
15440080,특번,2026-04-26 06:07:00,6.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
07002028488,070(인터넷전화),2026-05-10 08:32:00,8.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15881900,특번,2026-02-16 03:22:00,3.0,0,0,1,43.27,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.022588660492432796,0,normal
15447758,특번,2026-02-25 19:49:00,19.0,0,1,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,0,0.0,0,normal
01048710576,010,2026-07-18 23:15:00,23.0,1,1,0,,1,0,,,0,,0,,,,,,,0,0,0.0,0,0,0.0,0,normal
070886083,070(인터넷전화),2026-11-17 18:23:00,18.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
15999000,특번,2026-07-07 22:11:00,22.0,1,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,0,1,0.0,0,normal
15886565,특번,2026-10-15 10:18:00,10.0,1,0,0,,0,0,,,0,,0,,,,,,,0,0,0.0,0,1,0.0,0,normal
0707192517,070(인터넷전화),2026-02-10 05:44:00,5.0,0,0,1,5.36,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.15723270440251572,0,normal
15666000,특번,2026-06-17 05:31:00,5.0,0,0,0,,0,1,0.0,1.0,0,,0,,,,,,,0,0,1.0,1,1,0.0,0,normal
15991111,특번,2026-01-27 18:53:00,18.0,1,0,1,6.79,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,0,1,0.12836970474967907,0,normal
15881111,특번,2026-05-16 18:32:00,18.0,0,0,0,,0,0,,,1,39.55,0,,,,,,,0,0,0.0,1,1,0.0,0,normal
16445425,특번,2026-03-12 03:12:00,3.0,0,0,1,6.8,0,0,,,0,,0,,,,,,,0,0,0.0,1,1,0.12820512820512822,0,normal
15446200,특번,2026-02-23 16:54:00,16.0,1,0,1,188.73,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,0,1,0.005270647762610025,0,normal
15888801,특번,2026-06-03 08:19:00,8.0,0,0,0,,0,1,0.0,1.0,0,,1,1.0,0.0,,,,,0,0,2.0,1,1,0.0,0,normal
18035510,특번,2026-04-15 13:36:00,13.0,0,0,1,2.89,0,0,,,0,,1,1.0,0.0,,,,,0,0,1.0,1,1,0.2570694087403599,0,normal
